Date,7 DAYS MA,14 DAYS MA,21 DAYS MA,7 DAYS STD DEV,RSI 7,RSI 14,RSI 21,MFI 7,MFI 14,MFI 21,dayofweek,quarter,month,year,dayofyear,dayofmonth,weekofyear,Close
2012-10-17,-1.257411212210155,-1.265239852398524,-1.2727272727272725,-0.8083453367402431,0.49126853575878254,0.7060846111995611,0.927516806329289,0.6969554319562359,1.0532300426958083,1.0127771046680571,0.0,0.5,0.5,-1.0,0.5940054495912807,0.06666666666666667,0.5925925925925926,-1.2489795918367348
2012-10-18,-1.2538890519518635,-1.260516605166052,-1.2699724517906334,-0.8302226231564058,-0.014190075241589847,0.2789542069904962,0.5576169502464934,0.05451825029695728,0.628572277222128,0.6330224987996349,0.5,0.5,0.5,-1.0,0.5994550408719346,0.13333333333333333,0.5925925925925926,-1.2653061224489797
2012-10-19,-1.2538890519518635,-1.2581549815498156,-1.268004722550177,-0.8302226231564058,-0.014190075241589847,0.2789542069904951,0.5576169502464934,0.31982755099990406,0.9684688661549945,0.9182777028368336,1.0,0.5,0.5,-1.0,0.6049046321525886,0.2,0.5925925925925926,-1.2653061224489797
2012-10-22,-1.2538890519518635,-1.2552029520295203,-1.2660369933097204,-0.8302226231564058,-0.4917194926987189,-0.12978870725872274,0.20064495848391226,-0.3244909218477819,0.5916243046202757,0.6401691496284383,-1.0,0.5,0.5,-1.0,0.6212534059945504,0.4,0.6296296296296297,-1.2816326530612245
2012-10-23,-1.258585265629586,-1.2546125461254614,-1.2648563557654466,-0.7607367634080766,0.022974739271360487,0.231436536991155,0.4838639280450533,-0.3244909218477819,0.4290861277412109,0.8031490787247813,-0.5,0.5,0.5,-1.0,0.6267029972752044,0.4666666666666667,0.6296296296296297,-1.2653061224489797
2012-10-24,-1.258585265629586,-1.2528413284132842,-1.2617079889807161,-0.7607367634080766,0.5982290207853737,0.6929016389709494,0.8629313685301232,0.9001054705775755,1.2538808904460985,1.1815658372342381,0.0,0.5,0.5,-1.0,0.6321525885558583,0.5333333333333333,0.6296296296296297,-1.2408163265306122
2012-10-25,-1.2538890519518635,-1.24929889298893,-1.2581660763478946,-0.7353301296014737,-0.10409912822689792,0.11071611696354929,0.3556607114507233,0.3258631560004648,0.7989426407179473,1.0510960894092627,0.5,0.5,0.5,-1.0,0.6376021798365122,0.6,0.6296296296296297,-1.2653061224489797
2012-10-29,-1.258585265629586,-1.2475276752767528,-1.2546241637150728,-0.8610840396271504,-0.10409912822689792,0.11071611696354984,0.3556607114507233,0.03443347935643517,0.36115935573690866,0.7030791633913371,-1.0,0.5,0.5,-1.0,0.659400544959128,0.8666666666666667,0.6666666666666666,-1.2653061224489797
2012-10-30,-1.260933372468447,-1.2469372693726937,-1.252262888626525,-0.9030176092156373,-0.33334669950676915,-0.07795269108794292,0.19096522435142863,0.04349510374993779,0.06352619005011234,0.4325609508714043,-0.5,0.5,0.5,-1.0,0.6648501362397821,0.9333333333333333,0.6666666666666666,-1.273469387755102
2012-10-31,-1.2621074258878775,-1.2475276752767528,-1.251082251082251,-0.8857349188012166,0.33710466690626517,0.41554578157392824,0.5877735681446445,0.11452467622145127,0.2690376538022222,0.7011202550533436,0.0,0.5,0.5,-1.0,0.670299727520436,1.0,0.6666666666666666,-1.2489795918367348
2012-11-01,-1.2597593190490164,-1.2463468634686348,-1.248327430145612,-0.8377449152791501,0.33710466690626517,0.41554578157392713,0.5877735681446432,0.4933662184665112,0.32719297159594374,0.7727660869707986,0.5,0.5,0.6666666666666666,-1.0,0.6757493188010899,-1.0,0.6666666666666666,-1.2489795918367348
2012-11-02,-1.255063105371294,-1.2463468634686348,-1.2463597009051555,-0.9030176092156352,-0.5763908245755252,-0.32208626659913986,-0.05248890140255341,0.16783736500808258,0.030300969159608886,0.3847162265394549,1.0,0.5,0.6666666666666666,-1.0,0.6811989100817438,-0.9333333333333333,0.6666666666666666,-1.2816326530612245
2012-11-05,-1.257411212210155,-1.2475276752767528,-1.245966155057064,-0.808345336740244,-1.0208881375152894,-0.7616412246793614,-0.46043717214874946,-0.6928253196098513,0.05690603622683455,0.3754957592310779,-1.0,0.5,0.6666666666666666,-1.0,0.6975476839237057,-0.7333333333333333,0.7037037037037037,-1.3061224489795917
2012-11-06,-1.2668036395656,-1.249889298892989,-1.2467532467532467,-0.6381389840049191,-1.0208881375152894,-0.7616412246793607,-0.46043717214874946,-0.49849954832330445,-0.12401304781406175,0.28516116278497583,-0.5,0.5,0.6666666666666666,-1.0,0.7029972752043597,-0.6666666666666666,0.7037037037037037,-1.3061224489795917
2012-11-07,-1.2726739066627528,-1.2552029520295203,-1.2475403384494292,-0.5056996713995596,-1.0208881375152894,-0.7616412246793607,-0.46043717214875013,-0.36804542413533137,-0.20927030412841902,0.06363602774178598,0.0,0.5,0.6666666666666666,-1.0,0.7084468664850136,-0.6,0.7037037037037037,-1.3061224489795917
2012-11-08,-1.2785441737599057,-1.2593357933579337,-1.2491145218417945,-0.4420307037610019,-1.1889975414519354,-0.9156848892920398,-0.6000820873626992,-0.41797333242198825,-0.240033176095112,-0.2063433645531196,0.5,0.5,0.6666666666666666,-1.0,0.7138964577656676,-0.5333333333333333,0.7037037037037037,-1.3142857142857143
2012-11-09,-1.2844144408570586,-1.262878228782288,-1.2514757969303423,-0.36384818664236923,-0.8051196357157148,-0.6905973829925054,-0.43361566036261995,-0.5710966381549007,-0.25242521787392286,-0.09140661189383614,1.0,0.5,0.6666666666666666,-1.0,0.7193460490463215,-0.4666666666666667,0.7037037037037037,-1.3061224489795917
2012-11-12,-1.2926328147930728,-1.2658302583025831,-1.2534435261707988,-0.5372276289911421,-1.0114244011516056,-0.855889057300813,-0.5786876731468055,-1.066630942912707,-0.07585966419978898,-0.20460592245360026,-1.0,0.5,0.6666666666666666,-1.0,0.7356948228882834,-0.26666666666666666,0.7407407407407407,-1.3142857142857143
2012-11-13,-1.3020252421485174,-1.2681918819188194,-1.2565918929555293,-0.9352255587025976,-0.6169735948301498,-0.6229947239982921,-0.40767381829563254,-0.7355139532482187,-0.07585966419978898,-0.20460592245360026,-0.5,0.5,0.6666666666666666,-1.0,0.7411444141689373,-0.2,0.7407407407407407,-1.3061224489795917
2012-11-14,-1.3055474024068092,-1.2711439114391145,-1.2585596221959856,-1.167896234426352,-0.25519621146832533,-0.39689322938544797,-0.23983626579470058,0.12827625891464695,-0.6702877326786517,0.09320437640995943,0.0,0.5,0.6666666666666666,-1.0,0.7465940054495913,-0.13333333333333333,0.7407407407407407,-1.2979591836734694
2012-11-19,-1.3043733489873786,-1.275276752767528,-1.2597402597402596,-1.1130380749538427,-1.1175027078524136,-1.060034439280852,-0.8142458051557846,-0.3194146557215079,-0.6312199866291045,-0.24408486015631534,-1.0,0.5,0.6666666666666666,-1.0,0.773841961852861,0.2,0.7777777777777778,-1.3306122448979592
2012-11-20,-1.3078955092456703,-1.28,-1.2644628099173552,-0.954976072919617,-0.5006310639420924,-0.6295369865210522,-0.48476684266285125,0.2115880916118555,-0.18090013423738535,-0.10089082640266366,-0.5,0.5,0.6666666666666666,-1.0,0.779291553133515,0.26666666666666666,0.7777777777777778,-1.3142857142857143
2012-11-21,-1.3090695626651008,-1.2835424354243543,-1.2676111767020857,-0.9600927924368393,-1.0085313033625698,-1.0604169300232078,-0.8705401540784652,0.17678196659298467,-0.24798544506098377,-0.1427043512764631,0.0,0.5,0.6666666666666666,-1.0,0.784741144414169,0.3333333333333333,0.7777777777777778,-1.3387755102040817
2012-11-22,-1.3125917229233925,-1.2882656826568266,-1.2711530893349074,-0.8191596289844605,-0.7200366399353324,-0.8513796834320585,-0.7080203537069578,-0.5919155227551299,-0.850908052757752,-0.504883864781859,0.5,0.5,0.6666666666666666,-1.0,0.7901907356948229,0.4,0.7777777777777778,-1.3306122448979592
2012-11-23,-1.3161138831816845,-1.294169741697417,-1.2743014561196377,-0.8083453367402429,-0.8941690796364711,-0.9939280764639729,-0.8346919733751541,-0.8120318109993592,-1.356674713978261,-0.47541323886514636,1.0,0.5,0.6666666666666666,-1.0,0.7956403269754768,0.4666666666666667,0.7777777777777778,-1.3387755102040817
2012-11-26,-1.319636043439976,-1.3006642066420664,-1.277056277056277,-0.7574959007338523,0.09287355999105695,-0.22608053192436656,-0.22189010442558185,-0.4528264345339306,-0.8006409084310366,-0.31839157280256974,-1.0,0.5,0.6666666666666666,-1.0,0.8119891008174387,0.6666666666666666,0.8148148148148148,-1.3061224489795917
2012-11-27,-1.319636043439976,-1.3024354243542435,-1.2790240062967335,-0.7574959007338523,0.09287355999105695,-0.22608053192436656,-0.22189010442558119,-0.5082043650977042,-0.439951376489392,-0.8297334123856482,-0.5,0.5,0.6666666666666666,-1.0,0.8174386920980926,0.7333333333333333,0.8148148148148148,-1.3061224489795917
2012-11-28,-1.3208100968594068,-1.3024354243542435,-1.2821723730814638,-0.8191596289844575,-0.36939073744544526,-0.5528721757692372,-0.4953522305271352,-0.43078497946320454,-0.5666288158440786,-0.75101548720946,0.0,0.5,0.6666666666666666,-1.0,0.8228882833787466,0.8,0.8148148148148148,-1.3224489795918368
2012-11-29,-1.319636043439976,-1.3036162361623618,-1.284927194018103,-0.830222623156405,-0.5750624236207623,-0.7068501432671185,-0.62650982968957,-0.8910971370299567,-0.6044433936521723,-0.6909340872613062,0.5,0.5,0.6666666666666666,-1.0,0.8283378746594006,0.8666666666666667,0.8148148148148148,-1.3306122448979592
2012-11-30,-1.3219841502788374,-1.305387453874539,-1.2880755608028334,-0.8377449152791462,-1.3001743595409785,-1.348585751218208,-1.2043244410407385,-0.990227145746741,-0.748510910643455,-0.8322214691946047,1.0,0.5,0.6666666666666666,-1.0,0.8337874659400545,0.9333333333333333,0.8148148148148148,-1.3714285714285714
2012-12-03,-1.3266803639565596,-1.309520295202952,-1.2927981109799291,-0.558202549628865,-1.572058767464636,-1.647409556396339,-1.4944625243713738,-1.0311106110965318,-1.2237476192802716,-1.3071716281989207,-1.0,0.5,0.8333333333333334,-1.0,0.8501362397820164,-0.8666666666666667,0.8518518518518519,-1.3959183673469389
2012-12-04,-1.3360727913120043,-1.3160147601476015,-1.2998819362455725,-0.18124294730220988,-1.5720587674646358,-1.647409556396339,-1.4944625243713738,-1.0569603479294596,-1.386595364474746,-1.7030472723416357,-0.5,0.5,0.8333333333333334,-1.0,0.8555858310626703,-0.8,0.8518518518518519,-1.3959183673469389
2012-12-05,-1.3442911652480185,-1.3219188191881919,-1.306965761511216,0.029344598550942166,-1.6638638624252824,-1.7460812664559724,-1.5899702654724215,-1.5314515624163476,-1.4920163536650053,-1.67920519734229,0.0,0.5,0.8333333333333334,-1.0,0.8610354223433242,-0.7333333333333333,0.8518518518518519,-1.4040816326530612
2012-12-06,-1.3583798062811854,-1.3290036900369004,-1.3128689492325856,0.04508100601526737,-1.0062022288466528,-1.2991543543599868,-1.245414915861685,-1.4290085026432136,-1.4713607258192898,-1.388750908655455,0.5,0.5,0.8333333333333334,-1.0,0.8664850136239782,-0.6666666666666666,0.8518518518518519,-1.3877551020408163
2012-12-07,-1.3701203404754911,-1.33549815498155,-1.3168044077134986,-0.19861876427042227,0.24603718917063613,-0.24563749392458567,-0.37309434423438276,-0.7663802536484622,-0.9223835239874228,-0.9808505352311461,1.0,0.5,0.8333333333333334,-1.0,0.8719346049046321,-0.6,0.8518518518518519,-1.3387755102040817
2012-12-10,-1.3724684473143525,-1.336088560885609,-1.3183785911058639,-0.32351144266498383,0.5222204490402673,0.033756570021810976,-0.12614468399334125,-0.45069309233097554,-0.9111348010447599,-0.7503779302543322,-1.0,0.5,0.8333333333333334,-1.0,0.888283378746594,-0.4,0.8888888888888888,-1.3224489795918368
2012-12-11,-1.3712943938949218,-1.336678966789668,-1.3191656828020464,-0.2524735631027326,-0.04550754880668272,-0.3781778366195282,-0.47199518442525334,-0.3337450737104235,-0.9095197832579847,-0.758267011171984,-0.5,0.5,0.8333333333333334,-1.0,0.8937329700272479,-0.3333333333333333,0.8888888888888888,-1.346938775510204
2012-12-12,-1.3677722336366303,-1.337269372693727,-1.3207398661944116,-0.19861876427042247,0.2624002903701797,-0.09732198097481937,-0.22685778759376707,0.4384212585604381,-0.33953088967023404,-0.5695608840368941,0.0,0.5,0.8333333333333334,-1.0,0.8991825613079019,-0.26666666666666666,0.8888888888888888,-1.3306122448979592
2012-12-13,-1.3583798062811854,-1.337269372693727,-1.3219205037386854,-0.17343341361785367,-0.1035806587701959,-0.3655453895226731,-0.4522771748183099,0.35344192719676115,-0.4217490422033027,-0.7405919464487782,0.5,0.5,0.8333333333333334,-1.0,0.9046321525885559,-0.2,0.8888888888888888,-1.346938775510204
2012-12-14,-1.351335485764602,-1.337859778597786,-1.3234946871310507,-0.29170779193271884,-0.889941430835704,-1.0290639363177247,-1.0390170339938747,0.1907867138419439,-0.8333750242479487,-0.9338365989136796,1.0,0.5,0.8333333333333334,-1.0,0.9100817438692098,-0.13333333333333333,0.8888888888888888,-1.3959183673469389
2012-12-17,-1.3501614323451714,-1.3443542435424354,-1.327823691460055,-0.36384818664237234,-0.24339591554483458,-0.4789417629613756,-0.5617567130548019,0.3034292051282377,-0.645299235588196,-0.7988009021536155,-1.0,0.5,0.8333333333333334,-1.0,0.9264305177111717,0.06666666666666667,0.9259259259259259,-1.363265306122449
2012-12-18,-1.3466392720868796,-1.3484870848708488,-1.3309720582447855,-0.4903957869418613,-0.373121294448882,-0.5858435855035725,-0.6559442510468781,-0.1864598699192971,-0.6898370658727331,-0.8031023701188866,-0.5,0.5,0.8333333333333334,-1.0,0.9318801089918256,0.13333333333333333,0.9259259259259259,-1.3714285714285714
2012-12-19,-1.351335485764602,-1.352029520295203,-1.3329397874852418,-0.46481246139582405,-0.6287555841776816,-0.7957989128046434,-0.8410141185824398,-0.5650047480724316,-0.7459280308310855,-1.0445275863238532,0.0,0.5,0.8333333333333334,-1.0,0.9373297002724795,0.2,0.9259259259259259,-1.3877551020408163
2012-12-20,-1.3607279131200465,-1.3561623616236163,-1.3364817001180638,-0.5168140072395437,-0.27348534006154507,-0.5158069454318674,-0.6025135539003625,-0.1830983864808679,-0.37317912764747385,-0.7827043049783052,0.5,0.5,0.8333333333333334,-1.0,0.9427792915531336,0.26666666666666666,0.9259259259259259,-1.3714285714285714
