Date,7 DAYS MA,14 DAYS MA,21 DAYS MA,7 DAYS STD DEV,RSI 7,RSI 14,RSI 21,MFI 7,MFI 14,MFI 21,dayofweek,quarter,month,year,dayofyear,dayofmonth,weekofyear,Close
2012-10-17,-0.07779157729630934,-0.039585060329379834,-0.04100743871875015,-0.4847137337954652,2.223843519816702,2.575814995863744,2.574613355432409,1.6339239002941144,1.67984377212035,1.5527170711136264,0.008922841969554235,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.0334440050274978,0.14724631377743386,1.0303115973748305,0.4401183014570203
2012-10-18,-0.003835243450348536,-0.007673914602764875,-0.010651126174478892,1.422314679595974,0.9375185551750669,1.2831897586327663,1.4045738631367308,1.67966821869688,1.7486852507587325,1.6723040120235095,0.7167056936835511,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.0429269470693017,0.2618644478637618,1.0303115973748305,0.20108091989733604
2012-10-19,0.038425498516932395,0.004292757406713696,0.0027413644527452415,1.5174420251856546,1.1584405750621434,1.5110917046562313,1.6261158763733055,0.9089509395271471,0.9201322413791454,0.9084405179381912,1.424488545397548,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.0524098891111058,0.37648258195008977,1.0303115973748305,0.2930183960102502
2012-10-22,0.09389273372859483,0.025566854557790425,0.019705186369792634,1.6280376612376533,1.070196415512936,1.4246464214917247,1.546813430507004,0.6345832480291581,0.6277394885453227,0.5269467495283934,-1.4066428614584396,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.0808587152365174,0.7203369842090735,1.0966779685063226,0.27463087262072106
2012-10-23,0.14143608108579261,0.04684095170886716,0.02863351117512621,1.6065897392786301,0.794612897320708,1.164224356063077,1.31006049887842,0.566140479077536,0.5610873056107902,0.5412685568928304,-0.6988600097444426,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.0903416572783213,0.8349551182954015,1.0966779685063226,0.21946844328686518
2012-10-24,0.181055540588526,0.06412615819011779,0.04024033957666275,1.4192718166922198,0.794612897320708,1.164224356063077,1.3100604988784212,0.5426947149767446,0.49740726854181816,0.5311208549525591,0.008922841969554235,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.0998245993201252,0.9495732523817294,1.0966779685063226,0.21946844328686518
2012-10-25,0.2233163027862178,0.08008173105342539,0.05184716797819902,1.044438145328062,0.9404669697032869,1.2787364625489783,1.411933300995634,0.6215600884452763,0.601550456894301,0.6223061016739023,0.7167056936835511,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.1093075413619293,1.0641913864680574,1.0966779685063226,0.2562433492311919
2012-10-29,0.27350093260796315,0.09869656096861609,0.06613248629904345,0.20010115440217535,1.1515753375060622,1.4462480745578916,1.5611829729146,0.3308939780841895,0.7839830154845009,0.7919210089164387,-1.4066428614584396,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.1472393095291449,1.5226639228133692,1.1630443396378145,0.3114057785650478
2012-10-30,0.2550118339736648,0.126618805841402,0.08131063915195545,-0.21806347046516508,0.8858415379565446,1.2424131685147304,1.3874873215587824,-0.3762473632584517,0.6155671043475969,0.5963182824187452,-0.6988600097444426,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.156722251570949,1.637282056899697,1.1630443396378145,0.27463087262072106
2012-10-31,0.2655770245230876,0.15321141709624492,0.09291746071504445,-0.28928591992980685,0.6243151882555482,1.0404638981984182,1.2156360518561062,0.0779246804238808,0.6046462917666683,0.5839830706283644,0.008922841969554235,1.3424099307726218,1.0165933411216734,-1.8453483575350036,1.1662051936127529,1.751900190986025,1.1630443396378145,0.23785596667639433
