Date,7 DAYS MA,14 DAYS MA,21 DAYS MA,7 DAYS STD DEV,RSI 7,RSI 14,RSI 21,MFI 7,MFI 14,MFI 21,dayofweek,quarter,month,year,dayofyear,dayofmonth,weekofyear,Close
2012-10-17,0.39725155872248374,0.30498273622857897,0.29675405479509837,0.5076559325234138,0.7598834598328634,0.2269791579706025,0.11975831476461382,0.23888515226427315,0.7160745048598596,0.013412017672095721,0.0,0.5,0.5,-1.0,0.5721997300944669,0.06666666666666667,0.5769230769230769,0.46365248226950356
2012-10-18,0.42015523603511873,0.32272165732205677,0.2975977052707063,-0.05579942390495661,0.5688817865960344,0.1308146136283082,0.044615165406551985,0.1657680344362393,0.6143411557865313,0.05434783480708027,0.5,0.5,0.5,-1.0,0.5775978407557355,0.13333333333333333,0.5769230769230769,0.44592198581560283
2012-10-19,0.42524494210459335,0.33919351262314296,0.2975977052707063,-0.041010565622251194,0.5688817865960344,0.1308146136283082,0.044615165406551985,-0.3322441808283503,0.6518586084102973,0.16284733433319237,1.0,0.5,0.5,-1.0,0.582995951417004,0.2,0.5769230769230769,0.44592198581560283
2012-10-22,0.4227000890698562,0.35946656530140353,0.30350325859996174,-0.12556639165128824,0.8944534794215101,0.4039286146932179,0.2718060245923145,0.016636976337155163,0.624549838534004,0.620205917688606,-1.0,0.5,0.5,-1.0,0.5991902834008097,0.4,0.6153846153846154,0.499113475177305
2012-10-23,0.43287950120880514,0.37973961797966377,0.31784531668529714,0.22224384078008044,0.6685134311576834,0.29389253072189647,0.18904715989474544,0.2397678879328877,0.6136634272882383,0.8832821577644003,-0.5,0.5,0.5,-1.0,0.6045883940620783,0.4666666666666667,0.6153846153846154,0.48138297872340424
2012-10-24,0.44305891334775405,0.3987456048655328,0.3321873747706325,0.2670707698100849,0.44744604367806,0.1839810723352314,0.10615904878047291,0.36653290526276766,0.4646263075624876,0.6827568161186172,0.0,0.5,0.5,-1.0,0.6099865047233468,0.5333333333333333,0.6153846153846154,0.46365248226950356
2012-10-25,0.453238325486703,0.41648452595901053,0.34399848142914374,0.04987893811594924,0.7082494602084488,0.3751304361349829,0.26258930399600183,0.379185780485869,0.3787949078670666,0.7002088313847572,0.5,0.5,0.5,-1.0,0.6153846153846154,0.6,0.6153846153846154,0.499113475177305
2012-10-29,0.46850744369512654,0.4316893154677059,0.35834053951447914,-0.2862763780530406,1.27467611316661,0.9510885790962779,0.7848431646534115,0.5517691260678665,0.5120378164626017,0.783330331821544,-1.0,0.5,0.5,-1.0,0.6369770580296896,0.8666666666666667,0.6538461538461539,0.6409574468085106
2012-10-30,0.493955974042499,0.4557635655231401,0.37858815092907,1.0650124481511554,0.7658074320525048,0.6299239727765978,0.5335522212502151,0.6253784560146372,0.5498744645042659,0.7541464260119988,-0.5,0.5,0.5,-1.0,0.6423751686909581,0.9333333333333333,0.6538461538461539,0.5877659574468085
2012-10-31,0.5143147983203968,0.46843422344705266,0.39630481091683706,1.1691955314106737,0.8384372914456484,0.6956180302114268,0.5940150389485271,0.8211077121509615,0.4345096073606918,0.8889422859804701,0.0,0.5,0.5,-1.0,0.6477732793522267,1.0,0.6538461538461539,0.6054964539007093
